ENSGID	mouse_brain2_average_expression.1	mouse_brain2_average_expression.2	mouse_brain2_average_expression.3	mouse_brain2_average_expression.4	mouse_brain2_average_expression.5	mouse_brain2_average_expression.6	mouse_brain2_average_expression.7	mouse_brain2_average_expression.8	mouse_brain2_average_expression.9	mouse_brain2_average_expression.10	mouse_brain2_average_expression.11	mouse_brain2_average_expression.12	mouse_brain2_average_expression.13	mouse_brain2_average_expression.14	mouse_brain2_average_expression.15	mouse_brain2_average_expression.16	mouse_brain2_average_expression.17	mouse_brain2_average_expression.18	mouse_brain2_average_expression.19	mouse_brain2_average_expression.20	mouse_brain2_average_expression.21	mouse_brain2_average_expression.22
ENSG00000066032	3.566494193501755	3.339848309370197	-4.488658921399433	-2.8869973898359773	4.283152257774751	3.0798308957115013	0.23197428015055005	-0.6682625892003258	2.644085421781681	-0.04246654969236674	-0.2608491155022122	0.8699694049016227	-2.6613008063985517	2.7951577178113234	-6.127454522445444	-4.926126717296912	-4.539010444369956	-4.392565623650237	4.1814859263664355	0.2501746186338503	-6.269424516184853	0.69152943854059
ENSG00000162951	0.5848252112903758	0.7470307506707993	-0.5164873971274285	-0.37112204530406234	0.9256460811212978	-0.2469956402536494	0.10515880804411033	-0.5403708801408361	0.35127232185783214	0.20417524937149958	-0.8040023772840812	-0.6358857834879806	-0.259749059207209	0.5062004420421983	-0.004190509705325952	0.8141076086429782	-0.3662713013123105	-0.21588373532272598	-0.16724066750002323	0.25916765189905205	0.11156044197391725	0.6826059778945981
ENSG00000163541	0.9426623464539888	-0.16218697103860602	-0.27509808767069055	0.33420809756663056	-0.3221273057866638	-0.0945344318375494	-0.39126035771888207	0.46968952501645467	-0.44473558819086695	-0.4527684559644284	-0.007627232477244326	-0.0302465438789865	-0.17128070570356313	-0.12493176625290278	-0.1776715969503704	0.042585746248066506	-0.16975305064632243	-0.07893741648277161	1.7389447660210713	0.8732152185222508	-0.5287854537868186	0.6915294385428686
ENSG00000115423	-0.5910110541469972	-0.5451086655408244	-0.4539225248518628	3.361510201167568	-0.7505740119213777	-0.1394419452171016	-0.34213035244552875	-0.6155921744139647	-0.9699263511265142	-0.6944599350586517	-0.22037886343228558	-0.46022461386726626	-0.1869883690976601	-0.9545819752521929	0.3266464606914923	-0.5023265965876498	-0.450017428255798	0.328191228463357	-0.466318668414529	4.73732795113991	-0.08743892167112936	0.31400712098600436
ENSG00000186854	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000034510	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000176407	0.14720816499581169	-0.0513052776110165	-0.4944139617358138	0.3277959292008922	0.22289783427524545	-0.44525760606615794	-0.13229230586055343	1.2507318369716147	-0.0915116224108663	-0.2810554571883408	-0.3776477615383948	-0.42320596474053657	-0.10858296055562278	0.86741020100144	0.8996474128794236	-0.38515204277580584	0.341217245811727	0.3489979508220703	0.5583571459346414	0.5843414419767093	0.01639857138803129	0.69152943854281
ENSG00000152284	-3.3982500638121427	-2.491856256938254	-1.3845341317180635	6.387482651050112	-2.7377413680174634	-2.0757456563607724	1.534007605131935	9.411342900107588	-2.5222505604324406	-2.0211781211604687	-1.8433432601667648	-1.2477997875487898	2.277470431822482	-1.7450881803170073	4.214622898160935	-1.121405987286885	-0.8742689794257914	2.054935573064982	-1.7883375858033934	-0.9520915324927077	1.1832184648706592	0.6915294385428047
ENSG00000152291	0.21666620033628597	-0.39368978325788495	0.13800594843580907	0.017456533610197073	-0.3240974062467568	-0.1003798470664721	0.14225455116011143	0.010574294873834314	-0.476632785954063	0.3891695945391968	0.20822240260446973	-0.21727164507345825	0.13598610116914917	-0.09905596753335484	0.6991938915405397	-0.07059751395437254	0.27819361501297885	0.5832759383954311	0.20612983435940205	-0.4988156473611461	0.7497490845476907	0.3318390521804397
ENSG00000042445	-0.4430480226459216	-0.48170416288091145	0.25978734435702416	0.2350892823101348	-0.42284373811986775	-0.19309327763232584	0.20720031001469	-0.46021228903670525	-0.19730154934283164	-0.3124540747200935	0.1548058213047653	-0.11736386516028338	-0.001545466317719542	-0.5555368008727442	-0.09752408197557354	0.14051446333696868	-0.09913249589282834	-0.2378397080588974	-0.30052941485066537	-0.1493163978715645	-0.05064619940138057	-1.5325883470757409
ENSG00000115459	-0.09178657263880835	-0.11959002582197896	-0.08948869196443388	0.6870810666145724	-0.15286562793185587	0.1817035892624757	0.265844455396147	0.1585237816065043	-0.25838501684614296	-0.439324271804307	0.17581361080070027	0.1393030049652625	0.23258347436823837	-0.3208341152621409	0.2659300415598437	0.16917578412331852	-0.40419117332679455	0.06423187178870511	-0.7443513527112192	0.08645807749431836	0.9191363990121684	0.6410107790971115
ENSG00000042493	-0.3965956105968877	-0.36664978966856204	0.3817500508785798	0.2310917050212909	-0.3520789311164486	-0.02116982266255197	0.24043542711154253	-0.47246617469233987	-0.06807926224992733	-0.20051653249209705	0.39278574557310053	0.03659380685593061	0.013140001420648842	-0.4427945934447238	0.04454237963655871	0.2810318475000578	-0.021455152318286548	0.22089994257022952	-0.15809663883745295	-0.29364034347534257	0.030404522722336572	-0.6276163936056696
ENSG00000152292	-0.3338351332780188	-0.5205883193118279	0.20199448075701393	0.056140067175576285	-0.4863906264468423	-0.027397208960584712	0.06977475183897093	-0.5466436995794659	-0.3010710920434027	-0.18890505447591818	0.24834895180315095	-0.12790206004840984	-0.07003439277494736	-0.5312027744104191	-0.2039912315968803	0.06338479754052294	-0.2454285890028773	-0.2726147661212564	-0.12358646942570284	-0.39179635058872886	-0.0951347525237992	-1.84970094873425
ENSG00000168906	0.6427827776109082	-0.010808505192417118	-0.7085986946504501	-0.42955281300079234	-0.09450751204852634	0.7204367762255915	0.011049676724233	0.41578919647500223	0.3687821296916692	0.21942357071261134	-0.01074818222505982	-0.05965658148374568	0.2545888648238561	0.24665377157525276	0.12915495251141745	-0.48485201467472117	-0.1060433900726571	0.0009158692437138412	0.7642811379971526	0.5774321943581783	-0.41229665279139854	0.6915294385427571
ENSG00000115486	0.4812755061916123	-0.04643732106764698	-0.24929711745492467	-0.010852332685807094	0.019650854586118836	-0.15148140937380586	0.2544440371333924	-0.29893379416000804	0.14379377421120776	-0.13281815694021867	0.26112659292190843	0.6191275346943202	0.1468151921334162	0.026051401789921783	0.4755866596551994	-0.18240299469076343	0.2379518104990949	-0.25745209051701984	-0.5787692816834902	-0.3530945494854554	-0.3268923309972602	0.6915294385428713
ENSG00000118640	-0.4215472338482219	-0.3749293270170968	0.39496656058611396	0.2436795531497234	-0.3612037657310355	0.007467824246272373	0.23399040645503516	-0.4802066333965877	-0.07736286240636052	-0.1551625890282392	0.3211455358062356	0.02903675051192204	0.010504166286750816	-0.4483285769268313	0.10351986576961199	0.41285679417503	-0.025267966933877468	-0.07874220760659417	-0.16508799236644137	-0.2967509528720781	0.026426124856285396	-0.681964258298335
ENSG00000168899	-1.0091268278632952	-0.7983514107244145	-0.007191342414623473	0.09750439464187546	-0.8486269388352563	-0.4787559498952358	-0.13746034396215454	-0.5429615870877991	-0.6124116122033822	-0.6767866081774885	-0.17371478840429314	-0.2583007160060115	-0.10229593301800206	-0.6808995833697213	5.874685716673962	-0.12338486961849475	0.4819063654584342	0.9332015630806412	-0.5680259584616388	-0.4760270570542369	0.20755191040825888	-2.079566412107057
ENSG00000168894	-0.42195060388367533	-0.30624932408325634	0.2190442304692091	-0.13892816465119676	-0.05987813401219036	-0.03595505050523479	-0.06928379310341651	-0.12864384545954877	-0.20463262451955738	-0.19761495767344858	0.050567002194680716	-0.11745898863563232	-0.05182656404549807	-0.38465184986195977	0.7987812979611235	0.1564267713170131	0.017417236148977302	-0.08448478297344061	0.1745483061318263	0.024630501648226735	0.04789630696654586	-1.069676170881636
ENSG00000168890	-0.3374258208816026	0.9022925089745831	-0.5036027403294973	-0.1168539348120749	0.5806292522515011	-0.048040666602412005	-0.3091680524041238	-0.4779349438931183	-0.20591033726797367	1.1627261730356426	-0.1387112565580286	0.14174831240130556	-0.2791934889569217	1.6771045496937034	1.124077524749867	-0.3025127387661667	-0.09396860910908847	-0.22648427287597733	0.2590216060826269	0.23384297192797449	-0.5798421008736487	0.6694192642924491
ENSG00000168883	0.17346274130657358	0.037072005578336016	-0.03203955269605041	0.010640188578191918	-0.15677223682882194	0.21164487962513145	0.03499644403218675	0.15161068450032095	0.1285693956355705	-0.5883839816468438	-0.0775852849456004	-0.11335924605744574	0.8031676052447264	-0.19932369663082516	0.05083953486624657	0.014807569412866541	-0.17260799929818393	0.21707574222297402	0.8476349756170987	0.679897804494118	-0.6098050148142273	0.685387097102541
ENSG00000168887	-0.09642871736115781	-0.13232443378818687	0.12684275642014525	0.2688658836244899	-0.3699880972543871	-0.06579978599211465	-0.0007251309268680884	0.2130154016566879	-0.3674284921940685	-0.6503171851723917	0.500693068215122	-0.03845419560948642	0.14966271144817786	-0.2413938063270569	0.21669233901680096	0.8092095472181	0.5212699620751537	0.5095436509058199	-0.03250698788395897	-0.317394120447572	-0.072236617642412	0.18344735868952097
ENSG00000168878	-0.3163890986622307	-0.3045339944254104	0.4341100257196221	0.25093593606365516	-0.2836214395094316	0.042141652827465854	0.2887880785442149	-0.4143947236291692	0.001569340342383647	-0.13957665774304315	0.39414900597173513	0.09328931347001314	0.03291489808210174	-0.4012768406545386	0.13650578068139904	0.3327779162661078	-0.09624005716477703	-0.15115486805809264	-0.10564521963394115	-0.2703035351205566	0.06025176379881523	-0.18837683919191076
ENSG00000115523	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000168874	-0.7871654417321834	-0.6750489673766525	0.3247474849780432	0.5134053932550091	-0.5402368367324438	-0.25975172466546187	0.01010910076999575	-0.1467934208190796	-0.2541348057517037	-0.3051554706757197	0.12537579727169285	-0.16218367089781824	-0.0687605120718764	-0.6967951745391288	-0.1337186201281677	0.10359307031351743	-0.19645696269529117	-0.21806971206485662	-0.22362070860821345	-0.22836374932980802	0.2578714856566296	-2.067811598272166
ENSG00000115525	0.11641763861921947	-0.06112418892468847	2.5663347042784577	-1.1919832259444978	0.9946982089953434	-0.9063216652207768	-0.9019845195517796	-0.33274664270551063	-0.9874587685105175	1.9648313269743336	-0.8840577636507481	-1.2874198278614695	-0.8203753761564122	-0.29100744457006616	0.25211951748589917	1.1720835473071767	1.3368285258178356	0.4570103688344086	2.0689355205610744	-0.6160619125484847	1.441146328299336	0.6915294385427901
ENSG00000068654	0.4394964933594526	0.5308499899753416	-0.6340059098936804	-0.6489686853183032	0.5722998514888934	0.15825984604555982	-0.02248396669227967	0.16375577355643267	0.5835217631420535	0.627017891630404	-0.3235909611536007	0.022246259139907625	0.14225092980431073	0.8221714032262323	-0.09832701747547153	-0.7556240692425997	-0.3845041963230165	-0.43039476879476557	0.4901264861998486	0.42685816840346497	-0.1265343769906995	0.6915294385428846
ENSG00000132300	0.9949164813024046	0.1356884516457798	-0.39249940720722637	-0.4928908450518876	0.28739813459840047	-0.0473734269892176	-0.48870815731307465	0.3832973779433288	0.19143107184749167	-0.03873322914879968	-0.024923417249230147	-0.16109300876003	0.0037487270070147628	0.45913296128336734	-0.17326272032146767	-0.15553756784037726	-0.22807293053006655	-0.015566667933022174	1.0738402800305817	0.0428451955578788	-0.2589837416377524	0.6915294385428434
ENSG00000132305	0.254543724506391	0.12455001165557808	-0.21524895863589538	0.24526947900961898	-0.04766872140597396	-0.6359845729947702	-0.18798229913084755	0.7926585680803009	0.23952805808864513	0.15348823509054496	-0.5120904947018666	-0.20435123556132032	0.2267793807354448	0.19271506053638862	0.036618114452063054	0.26471089291396643	0.006589575648548101	0.32313831324369785	-0.30415725546537964	0.34196859431925597	0.032515118088226214	0.6915294385428885
ENSG00000132313	-0.2978812352025029	-0.5631908419178692	0.2236499210500764	0.019228613616058036	-0.5237007768364017	-0.04515910244922453	0.13204051198609276	-0.3931721810984579	0.11067280457926022	-0.6184046634322068	0.10439626615700016	-0.2554303077741057	-0.1530693257926907	-0.3550746701645455	-0.0685169433664077	0.022489399928215408	-0.11057481606173752	-0.2180649968687729	-0.19101002629667913	-0.3275139969334797	0.13136692491350532	-1.8026554472613727
ENSG00000068615	2.7447357643614505	3.336364637830784	-3.357147918249536	-3.3120790713354302	2.952830948760806	0.7908532231497221	-1.8148931230368124	-0.48098122400954446	1.8785141635366696	2.699224327151834	-1.7287797316204974	-1.2870417305610384	-2.165231651684481	3.6006860102317466	-1.4167646089575656	-1.6541842555333557	-1.3687155214396953	0.6111549243696903	-1.103267417007042	0.5177219916167705	-1.2327816425210603	0.6915294385430356
ENSG00000115548	-1.3577584402988752	-0.3726220400237738	-0.26161677936735656	1.296643139070616	0.10172076727044851	-0.0432524722221812	0.8622371301518994	2.263351875911409	-0.5111072683280341	-0.5254223580698131	0.186663047768695	-0.7417597068338837	0.24258703130121692	-0.6937567766954512	0.7066357818437516	0.8553150346829083	-0.10339504162426222	1.1569855645717861	0.7416621313131828	0.10184430836941313	1.1635639424975148	0.6915294385428804
ENSG00000115561	-0.17141940467760236	0.2838733057641058	0.026629926031032695	-0.3903951559643745	0.7663454460989277	0.3356740307607051	-0.24549172491643298	-0.06972185406374402	0.030997426410375024	-0.1455447546157951	0.2693842649979804	-0.5668479264194246	0.3538315062879036	0.21878515619680786	0.3724224098462595	0.5645821270784723	0.8191094636712094	0.16517060717117027	1.213549859883023	-0.11327180846047111	0.14837007147212108	0.6915294385429234
ENSG00000239305	0.3903660519957822	0.10033131572109834	0.4968852125477269	-0.4466015236384003	0.5267512101343167	0.34040681814549667	-0.4621459992062678	0.19333202932253762	0.2093387189809876	0.11564181825504058	-0.29682704295372075	-0.49757780400314905	-0.25903124410840417	0.2055878864612529	-0.3999924970965173	1.022141508128752	-0.2548648021463747	-0.007395701202364346	0.17644023958123475	0.2312073047297015	-1.0987542685847238	0.6915294385428449
ENSG00000153561	-0.1834181359827717	-0.33497165567017373	0.6483264130548537	0.018696295242702953	0.062012337209656675	0.8459818600037418	-0.20566520860197768	0.21505141596585906	-0.5553128280521993	0.10494124033223666	0.5289303776574108	-0.07536953144229104	0.1603965406471393	-0.3933565603130714	0.0740103354652449	-0.2644495084411989	0.008123480964121216	0.30287839886622947	0.980551155223204	0.6638619643890219	-0.30664604389306627	0.6915294385428626
ENSG00000153563	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000172116	-0.3854185157162135	-0.34014512676306463	0.40923954176448457	0.2363047071995559	-0.34253910871888416	-0.012347117977874111	0.2798160836065974	-0.4219472705971719	-0.058373453822364564	-0.19202431975703085	0.33870861747310677	0.044494550092962215	0.015895711535816336	-0.35097792325308824	-0.07710264421125154	0.2882428669840038	-0.017468934945160632	-0.17123415802522943	0.10378342795164165	-0.29038826686831953	0.03456385389621952	-0.5698424439850353
ENSG00000187627	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000183281	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000125551	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000185304	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000172086	-0.46098704386696404	-0.2967652784921667	-0.08470982022976607	0.9894510455952396	-0.3749101140535614	-0.7993648293511351	0.6634773781245201	0.47366322329438076	-0.3382844741102096	-0.1980252341199574	-0.45013284977516915	-0.7424091709789041	0.7026551507853785	0.040285513520960096	0.5722189745624185	0.03935969203725747	1.8726792345241512	0.9132714894365431	-0.0030306021298303182	0.2279410398503792	-0.005797363228337444	0.691529438542861
ENSG00000115593	-0.49344581861503106	-0.5515006046893298	0.13648225329768598	0.20779619916441835	-0.6419734354800677	-0.20336837221365284	0.04208331317005225	-0.5634614218516	-0.15649602163292456	-0.2688369712628645	-0.06990673473534117	0.01810573683241147	-0.1484126911243081	0.6002384066155441	-0.31972845359852964	0.27612711068178974	-0.25514596985151033	-0.36508572972504066	-0.07534583121307667	-0.4842923751732074	-0.213435040310267	-2.0689793070307454
ENSG00000163586	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000144115	-0.49004755151944096	-0.4303963169567383	0.2026318001938487	0.19747379285872865	-0.6391816437139516	-0.24953890649193172	0.29935614515860515	-0.46090090804781797	-0.30022337463648	-0.4025059200900363	0.0595737228648529	-0.1272121521914844	-0.06979360218595031	-0.6169151924792483	-0.014668838759723881	0.06401488762846497	-0.1414210985522636	-0.17327705718276992	0.13217307439392595	-0.18366338323839101	-0.09477131523854895	-1.842831773360718
ENSG00000172073	-0.26274319707408716	-0.25195474683725333	0.4784312498156843	0.282608478228053	-0.22567412697194345	0.0957330096140989	0.32971721776348034	-0.3228487006283656	0.06052489432885578	-0.08799279328668255	0.44867630758831645	0.14128044145491167	0.049653783634845045	-0.3661332480350797	-0.027253826781486107	0.37657948639353717	-0.07198297157020664	-0.13140627808722782	-0.06124659049531282	-0.250549592993591	0.0855166013854612	0.2269769992746751
ENSG00000172071	-0.0648629461723983	0.03835397530901863	0.14389304417379184	-0.2142225107215625	-0.07443345815189907	-0.23313739784160117	0.2727879380144214	0.17546741806432092	-0.2095833605203475	0.7113898349672977	0.6371403194047985	-0.5813194922499964	0.24450391726394158	0.06307592574314462	0.6446467368395392	0.3621153769828684	-0.21215322046954815	0.6696555100792965	0.2623407190681251	-0.3919860556107414	0.19959531103207603	0.6915294385429294
ENSG00000153574	0.41603826394363297	0.10917540793550301	-0.20070322718588676	-0.15238612699234197	0.009833918334944082	0.13854834947038427	0.031915920522019435	-0.5200599588609764	0.4342687867398154	-0.37708432119545104	0.14425988102184312	0.5800635975401237	0.29466587069703326	0.6396758302779635	-0.48006307615359195	0.733881976525093	0.17252402307128967	-0.026016789481450135	-0.2551504338130091	-0.2577357960698602	0.6105234459324907	0.6915294385428548
ENSG00000163060	-0.4360253662825675	-0.36147767036523565	0.3560097342148595	0.3357422613809296	-0.3857328340703393	-0.052293929053126964	0.21666512234753235	-0.4161346603879087	-0.10231871884543424	-0.2304747530269654	0.29806415637477923	0.008722130101177472	0.0034186044260277487	-0.4632048420598119	-0.09552694973862125	0.2555933288570594	-0.03551744478429353	-0.18595468834711784	-0.18388190981702668	-0.3051127866687623	0.015731531774969845	-0.8215208720524445
ENSG00000172005	-1.0875037909998178	-0.9239084642697053	-0.06770142773551245	-0.12216114903258626	-0.9662307887898977	-0.5891552888471755	-0.16055887542843897	-0.9508221540102042	-0.6328200096165103	-0.6935126201590585	-0.24817320440574817	-0.10131438020056477	6.293091254755353	-0.8152623015648629	-0.21686043189832682	-0.18319702670996682	-0.27807867241870515	-0.08592055520993151	-0.6286534148053254	-0.5030015670144181	0.17328843250301254	-2.016071308133906
ENSG00000144029	1.5625835417787821	-0.007325065353172455	-0.6007197520657045	-0.22209430503156444	-0.301467492949197	-0.2029286488378455	-0.28791448483451604	-0.034179708780450235	0.1552479951198635	0.43882292681488766	-0.42802125767435273	-0.12368463622771834	-0.2671912985745056	0.3650277274598369	-0.45199035124314885	-0.4150924210943976	-0.38088427920157497	-0.12949159411109668	0.5664595423704494	0.9836251445254296	-0.9320151902756756	0.6915294385429239
ENSG00000144026	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000163067	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000155066	-0.3967834943234547	-0.3667952958975127	0.4624048059032622	0.21343114498084	-0.35223929276694604	-0.021318129772068817	0.24032216104222487	-0.43017278309225476	-0.06824241407749738	-0.14718604564197874	0.3295809316812447	0.03646099765122564	0.01309367873203425	-0.27081764214771037	-0.08124026265279655	0.2809106323518061	-0.12496389381736371	-0.1745400051649595	0.0963692869337304	-0.2936950099408712	0.030334605570400932	-0.628939216201207
ENSG00000115041	-2.3848639877424795	-1.5769688844174847	0.640180324830633	3.278054150953553	-0.37195837346402943	-1.3417855583160008	5.391096932012227	2.993134005705793	-2.6539494909698926	2.289134544982626	-1.5595479813732487	-1.625938988783307	-1.0596920337493074	-1.8264922502169072	-0.7379179908144122	1.1912976809050435	-0.05046910194855309	-0.7592915146148046	-1.0171859794201503	-1.0738199548753506	-0.8809730399570264	0.6915294385427241
ENSG00000115042	0.4438345890836417	-0.22383550201350233	-0.03211908066111136	0.15069011331241566	-0.45055786692032895	-0.043420981816803324	0.008058687585339444	-0.16941527141049884	1.017669720916342	-0.059575233230981635	0.1776691796265512	0.03654637877989856	-0.2407455546565606	0.2841766406141773	-0.07123289007059623	0.12605305493749497	0.10945399567909227	0.016437653249697905	-0.0357859487771547	-0.19540239943334234	-0.5231410237163695	0.4993163418218357
ENSG00000144015	-0.3687957954989498	-0.39354869789699093	0.3844272791671182	0.2041385440295131	-0.4014033626285931	-0.06678648876341897	0.20559677047900848	-0.4718626797944659	-0.11826190329967451	-0.13743954794163923	0.2833184917396097	0.0695841826576038	-0.0011080452597175498	-0.3866406233297444	-0.10221122166894024	0.24374819358639116	-0.14554426240719068	-0.19129524392376293	-0.19588850607486155	-0.31045478961391093	0.008899232888545243	-0.9089194143518743
ENSG00000174501	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000186281	-0.41693633837971716	-0.4504064267716381	0.2861757893610014	0.13077304631157222	-0.311628929617883	-0.08694915449735538	0.13350645895951954	-0.5584113864247441	-0.10231360002380775	-0.28174907556741835	0.2504007774486551	-0.0887848816228488	-0.03059098814600078	-0.36234430293398123	-0.08282054404158087	0.16659854187705836	-0.18826934508482418	-0.12712367967615268	-0.27408978434986114	-0.1376050980947212	-0.035600848150375994	-1.394702845658978
ENSG00000222040	-0.19379953848715192	-0.19856619549425797	0.5234346695445354	0.3147685265564739	-0.16683488501799204	0.15014924861688736	0.37127634138860693	-0.3153264620732524	0.12038789666041555	-0.03561494608791756	0.5040428975546504	0.19001025251076864	0.06665031537978482	-0.3304487225805179	-0.002155918186252877	0.4210552536005749	-0.04735251907988133	-0.11135371632617361	-0.016164574299627043	-0.23049159669564456	0.11117031726272877	0.691529438542852
ENSG00000188886	-0.346913060720745	-0.2856766062545584	0.4048765999096449	0.23004533724875104	-0.32184237082397815	0.006793826032735101	0.29442959440666183	-0.40439695657029234	-0.037316607613705456	-0.17360038125998714	0.35818384799298253	0.06163528973540476	0.021874251553765087	-0.4244568774989698	-0.06827444013084588	0.30388724420557506	-0.1122395636440699	-0.16418065765527637	-0.13492970031921395	-0.28333285489682464	0.0435875635143299	-0.440945661521439
ENSG00000158050	-0.3190129023907932	-0.32864617387425005	0.41378487163664135	0.23641130790140444	-0.3101953458046716	0.017565332871964157	0.3352881127333638	-0.43693696499319745	0.0343432716507485	-0.1632323670483346	0.3691434735278637	0.07128118777395913	0.025238656394834882	-0.41739324875445555	-0.06330639568238543	0.31269106893565274	-0.10736405051940778	-0.16021132221218945	-0.12600587069267213	-0.2793624437059026	0.04866562809739428	-0.36577912338248053
ENSG00000084090	0.3606857474162443	0.7671909671632995	-0.3066001259656864	-0.2587073603920793	0.18237708598630545	-0.45860822781950805	-0.05359197815312756	0.5679925422181822	0.4894351416540231	-0.023767928966671598	0.14217271138363136	-0.08500717845739723	-0.49301687353352774	-0.4376883892790326	-0.11256666878015036	-0.24013794218143836	0.010799502454649066	-0.17935067009138975	1.27004487271103	0.1054880835204058	-0.33233057616623457	0.6915294385428667
